4.559350e-04	0.000000e+00
1.367805e-03	0.000000e+00
2.279675e-03	0.000000e+00
3.191545e-03	7.310984e-03
4.103415e-03	0.000000e+00
5.015285e-03	0.000000e+00
5.927155e-03	0.000000e+00
6.839025e-03	0.000000e+00
7.750895e-03	0.000000e+00
8.662765e-03	0.000000e+00
9.574635e-03	0.000000e+00
1.048651e-02	0.000000e+00
1.139838e-02	0.000000e+00
1.231025e-02	0.000000e+00
1.322212e-02	0.000000e+00
1.413399e-02	0.000000e+00
1.504586e-02	0.000000e+00
1.595773e-02	0.000000e+00
1.686960e-02	7.310984e-03
1.778147e-02	0.000000e+00
1.869334e-02	0.000000e+00
1.960521e-02	0.000000e+00
2.051708e-02	0.000000e+00
2.142895e-02	0.000000e+00
2.234082e-02	0.000000e+00
2.325268e-02	0.000000e+00
2.416456e-02	0.000000e+00
2.507642e-02	0.000000e+00
2.598829e-02	0.000000e+00
2.690016e-02	0.000000e+00
2.781203e-02	0.000000e+00
2.872390e-02	0.000000e+00
2.963577e-02	0.000000e+00
3.054764e-02	0.000000e+00
3.145951e-02	0.000000e+00
3.237138e-02	0.000000e+00
3.328325e-02	0.000000e+00
3.419512e-02	0.000000e+00
3.510699e-02	0.000000e+00
3.601887e-02	0.000000e+00
3.693073e-02	0.000000e+00
3.784261e-02	0.000000e+00
3.875448e-02	0.000000e+00
3.966635e-02	0.000000e+00
4.057822e-02	0.000000e+00
4.149009e-02	0.000000e+00
4.240196e-02	0.000000e+00
4.331383e-02	0.000000e+00
4.422570e-02	0.000000e+00
4.513757e-02	0.000000e+00
4.604944e-02	0.000000e+00
4.696131e-02	0.000000e+00
4.787318e-02	0.000000e+00
4.878505e-02	7.310984e-03
4.969692e-02	0.000000e+00
5.060879e-02	0.000000e+00
5.152066e-02	0.000000e+00
5.243253e-02	0.000000e+00
5.334440e-02	0.000000e+00
5.425627e-02	0.000000e+00
5.516814e-02	0.000000e+00
5.608001e-02	0.000000e+00
5.699188e-02	0.000000e+00
5.790375e-02	0.000000e+00
5.881562e-02	0.000000e+00
5.972749e-02	0.000000e+00
6.063936e-02	0.000000e+00
6.155123e-02	0.000000e+00
6.246310e-02	0.000000e+00
6.337497e-02	0.000000e+00
6.428684e-02	0.000000e+00
6.519871e-02	0.000000e+00
6.611058e-02	0.000000e+00
6.702245e-02	0.000000e+00
6.793432e-02	0.000000e+00
6.884619e-02	0.000000e+00
6.975806e-02	0.000000e+00
7.066993e-02	0.000000e+00
7.158180e-02	0.000000e+00
7.249367e-02	0.000000e+00
7.340554e-02	0.000000e+00
7.431741e-02	0.000000e+00
7.522928e-02	0.000000e+00
7.614115e-02	0.000000e+00
